dataset_id,title,organization,dataset_source,license_title,tags,formats,notes_snippet
008dfc5b-a443-4da2-81db-a867a79ecdb3,"Kazakhstan - Results Monitoring Survey, 2022",UNHCR - The UN Refugee Agency,UNHCR,Other,education;health;livelihoods;nutrition;survey,pdf;web app,"The UNHCR Results Monitoring Survey (RMS) is a household-level survey for person for and with whom UNHCR works, including refugees and asylum seekers, internally displaced persons, returnees, stateless and others of concern. The objective of the survey is to monitor impact and outcome level indicators on education, healthcare, livelihoods, protecti…"
016d4cb0-57b0-40ec-99b1-fda00e1a1ad1,United Republic of Tanzania - Current IATI Aid Activities,International Aid Transparency Initiative,Various IATI reporting organisations,Other,funding;hxl;who is doing what and where-3w-4w-5w,csv,"List of active aid activities shared via the International Aid Transparency Initiative (IATI). Includes both humanitarian and development activities. More information on each activity (including financial data) is available from <a href=""http://www.d-portal.org"">http://www.d-portal.org</a>"
005c010f-427c-4b5a-90f9-9876e0711ea9,Czech Republic - Accessibility Indicators,HeiGIT (Heidelberg Institute for Geoinformation Technology),HeiGIT,Creative Commons Attribution Share-Alike (CC BY-SA),education;health facilities;transportation,csv;geopackage,"This dataset provides insights into spatial accessibility to healthcare and education services across Czech Republic. It has been created using free and open tools such as <a href=""https://openrouteservice.org/"">openrouteservice</a> and open data sources, primarily <a href=""https://www.openstreetmap.org/"">OpenStreetMap</a> (OSM). To assess accessib…"
002c7571-bf9d-4ec3-9884-92b641943294,Health facilities in Rohingya refugee sites,REACH Initiative, REACH Initiative & WHO,Creative Commons Attribution International (CC BY),displacement;health facilities;refugee crisis;refugees,xlsx,"In early November, WHO initiated a joint WHO/GoB/UNFPA/UNHCR/IOM/UNICE data collection exercise of all health facilities within and near the Rohingya refugee sites, with the aim of mapping facility locations. The first version was published on the 18th November with data collected between the 8th and 12th of November. This second version is an upda…"
001d5cac-9f29-4ad0-af6b-9b359ac12bd9,Afghanistan - Natural Disaster Incidents in 2018,OCHA Afghanistan,OCHA Afghanistan,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),affected population;climate hazards;earthquake-tsunami;flooding;hxl;natural disasters,csv;xlsx,"1) Natural disaster events include avalanches, drought, earthquakes, flooding, heavy rainfall &amp; snowfall, and landslides &amp; mudflows as recorded by OCHA field offices based on assessments in the field. 2) A natural disaster incident is defined as an event that has affected (i.e. impacted) people, who may or may not require humanitarian assis…"
004d8812-c46e-42b7-b64b-7d465fee1d46,"Satellite detected water extents in Mananjary and Nosy-Varika Districts, Madagascar as of 24 February 2022",United Nations Satellite Centre (UNOSAT),UN Operational Satellite Applications Programme (UNOSAT),Creative Commons Attribution Share-Alike (CC BY-SA),cyclones-hurricanes-typhoons;geodata,geodatabase;shp,"<strong>UNOSAT code: TC20220221MDG</strong> This map illustrates satellite-detected surface waters in Mananjary and Nosy-Varika Districts, Vatovavy Fitovinany Region, Madagascar as observed from a Sentinel-2 image acquired on 24 February 2022 at 10:00 local time. Within the analyzed cloud free zones of about 800km2, a total of about 105 km2 of land…"
00a27905-efd2-4ce5-b5d2-6c862ad7d852,"AI building footprint in Izabal, Guatemala",Netherlands Red Cross - 510,Netherlands Red Cross - 510,Creative Commons Attribution International (CC BY),cyclones-hurricanes-typhoons;facilities-infrastructure;geodata;populated places-settlements,geojson,"Izabal department (GT-IZ), Guatemala: AI predictions of building footprint on Bing Maps images (approximately 2016-2019), see https://github.com/rodekruis/automated-building-detection. Produced in support to DRRT Guatemala for hurricane Eta and Iota. Coordinate reference system: WGS 84 / EPSG:4326"
003eb256-0925-4021-9233-ed7f86360188,Yemen Medium Term Projection  FEWS NET Acute Food Insecurity Classifications Geographic Data for 2014,FEWS NET,FEWS NET,Creative Commons Attribution International (CC BY),food security;integrated food security phase classification-ipc,geojson;kml,The FEWS NET Data Warehouse is <strong>currently unavailable</strong>. Datasets on HDX that refer to the Data Warehouse have been archived. Yemen Medium Term Projection FEWS NET Acute Food Insecurity Classifications Geographic data for 2014
00183804-29c4-461d-bf74-9e5f789a2b86,"Zambia - Livelihoods Programme Monitoring Beneficiary Survey, 2020",UNHCR - The UN Refugee Agency,UNHCR,Other,agriculture-livestock;employment;livelihoods;operational capacity;survey,pdf;web app,"<code> The UNHCR Livelihoods Monitoring Framework takes a program-based approach to monitoring, with the aim of tracking both outputs and the impact of UNHCR dollars spent on programming (either via partners or through direct implementation). </code> The process for developing the indicators began in 2015 with a review of existing tools and approac…"
00d158a4-8745-4c6e-84cd-00ad73735dbd,Tuvalu - Education Indicators,UNESCO,UNESCO Institute for Statistics (UIS),Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),demographics;education;hxl;indicators;socioeconomics;sustainable development;sustainable development goals-sdg,csv,"Education indicators for Tuvalu. Contains data from the UNESCO Institute for Statistics <a href=""http://data.uis.unesco.org"">bulk data service</a> covering the following categories: SDG 4 Global and Thematic (made 2025 February), Other Policy Relevant Indicators (made 2025 February), Demographic and Socio-economic (made 2025 February)"
005f0aac-eece-4685-85b0-527cdef0747d,Kenya - Members of the County Assemblies by County and Sex,Kenya National Bureau of Statistics (inactive),Nation Gender Equality Commission (NGEC) and County Assembly Forum (CAF),Creative Commons Attribution International (CC BY),gender,xlsx,"Dataset presents the distribution of members of the County Assemblies by county and sex. Nationally, female members of County Assemblies (MCAs) constituted 34.2 per cent of the total number of MCAs. The proportion of elected women MCAs was 6.6 per cent while that of nominated women MCAs was 84.0 per cent. Tharaka-Nithi County Assembly had the highe…"
007be2c8-2733-48b0-9f1f-a9013dca7655,New Caledonia - Poverty,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;poverty,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-new-caledonia"">consolidated country dataset</a> on HDX. For countries with an active poverty monitoring program, the World Bank—in collaboration with national institut…"
00163d6d-1478-4733-9dc3-90b86a00c959,Sudan Administrative boundary level 0,OCHA Sudan,"The Central Bureau of Statistics (CBS), the National information center (NIC), the Ministry of Federal governance and the Sudanese Survey Authority",Other,administrative boundaries-divisions,shp,"The depiction and use of boundaries, geographic names and related data shown on maps and included in lists, tables, documents, and databases are not warranted to be error free nor do they necessarily imply official endorsement or acceptance by the United Nations. This file is for planning purpose only."
00f41632-533b-4479-a4b2-664bace009ae,British Virgin Islands - Trade,World Bank Group,World Bank,Creative Commons Attribution International (CC BY),hxl;indicators;trade,csv,"Contains data from the World Bank's <a href=""http://data.worldbank.org/"">data portal</a>. There is also a <a href=""https://data.humdata.org/dataset/world-bank-combined-indicators-for-british-virgin-islands"">consolidated country dataset</a> on HDX. Trade is a key means to fight poverty and achieve the Millennium Development Goals, specifically by im…"
00a0b115-161e-4ff8-b067-8458e90d6be4,Burkina Faso: Response Plan projects,OCHA Humanitarian Programme Cycle Tools (HPC Tools),Humanitarian partners,Creative Commons Attribution for Intergovernmental Organisations (CC BY-IGO),humanitarian response plan-hrp;hxl;who is doing what and where-3w-4w-5w,csv;json,"Projects proposed, in progress, or completed as part of the annual Burkina Faso Humanitarian Response Plans (HRPs) or other Humanitarian Programme Cycle plans. The original data is available on https://hpc.tools <strong>Important:</strong> some projects in Burkina Faso might be missing, and others might not apply specifically to Burkina Faso. See <…"
00186e09-822a-4355-a1cb-1946fce0e816,Mexico - Pregnancies,WorldPop,"WorldPop, University of Southampton, UK",Other,geodata;maternity,geotiff,"The health and survival of women and their new-born babies in low income countries is a key public health priority, but basic and consistent subnational data on the number of pregnancies to support decision making has been lacking. WorldPop integrates small area data on the distribution of women of childbearing age, age-specific fertility rates, st…"
004fbf42-1747-42a3-9630-c59d8ed8a398,Bangladesh: Existing and planned roads of  Kutupalong-Balukhali Rohingya refugee sites,Inter Sector Coordination Group,"Site Management Sector - Cox's Bazar, Site planning and development, ISCG, IOM, UNHCR, OSM",Public Domain / No restrictions (CC0),geodata;refugee crisis;refugees,shp,"This shapefile contains the roads of Kutupalong-Balukhali Rohingya refugee sites including vehicle road, main path, footpath, military constructed Road and Planned roads."
009b36b7-9983-4fe5-84c7-fcce283e118c,"South Sudan - Forced Displacement Survey, 2023",UNHCR - The UN Refugee Agency,UNHCR,Other,food security;health;livelihoods;needs assessment;nutrition;protection;survey;water sanitation and hygiene-wash,pdf;web app,"The Forced Displacement Survey (FDS) is UNHCR’s new flagship household survey programme designed to standardize, streamline, and build on the existing UNHCR survey landscape to produce high-quality and timely data on people forced to flee. The FDS is comparable across countries over time and aligned with international statistical standards. It has …"
00c37501-6951-450b-aa8f-49156415a15e,Colombia - Health Indicators,World Health Organization,World Health Organization,Other,disability;disease;environment;health;hxl;indicators;malaria;maternity;mental health;nutrition;vaccination-immunization,csv,"This dataset contains data from WHO's <a href=""https://www.who.int/gho/en/"">data portal</a> covering the following categories: Adolescent, Ageing, Air pollution, Assistive technology, Child, Child mortality, Cross-cutting, Dementia diagnosis, treatment and care, Environment and health, Food safety, Global Dementia Observatory (GDO), Global Health E…"
